contest_id,contest_name,contest_url,is_exam,is_contest_status,regist_start_time,regist_end_time,contest_start_time,contest_end_time,thumb_pic,level_name,organiser,organiser_name,enter_range,contest_class_first,contest_class_second,contest_class_second_id,time_status,time_name,ranking,is_new,module
36087,《人民日报》高考作文大赛,vse/36087,0,1,1528387200,1529078340,1529078400,1533052740,,自由,人民日报,主办方,全国,1005,technology,33,23,比赛结束,0,0,0
35592,2018年第三届全国高校智能交通创新与创业大赛,vse/35592,0,1,1522022400,1529056800,1524787200,1532253600,,全国性,中国自动化学会综合智能交通专业委员会 等,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35883,2018广汽设计大赛,vse/35883,0,1,1526358420,1528991940,1529555220,1538323140,,自由,广汽研究院,主办方,全国,1001,traffic,11,23,比赛结束,0,0,0
36043,2018深信服网络技术挑战赛,vse/36043,0,1,1527841140,1528991940,1529013600,1531497540,,全国性,深信服科技股份有限公司,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35888,山东理工大学第十六届大学生数学竞赛,vse/35888,0,1,1526651100,1528977600,1529560800,1529575200,,校级,创新创业学院,主办方,山东理工大学,1002,match,16,23,比赛结束,0,0,0
36079,2018年哈尔滨工程大学数学专业数学竞赛,vse/36079,0,1,1528503240,1528905540,1528972200,1528979400,,校级,理学院 等,主办方,哈尔滨工程大学,1002,match,16,23,比赛结束,0,0,0
35853,第四届吉林省大学生环境创新科技竞赛,vse/20180510,0,1,1525912380,1528646340,1527633180,1532102340,,省级,吉林省科技厅,主办方,全国,1001,energy,15,23,比赛结束,0,0,0
35854,2018年全国大学生数学建模竞赛 天津赛区竞赛,vse/35854,0,1,1525968000,1528646340,1536840000,1537099200,,市级,天津市教育委员会,主办方,天津,1001,mcm,1,23,比赛结束,0,0,0
35912,2018福特“优行”挑战赛,vse/35912,0,1,1526832000,1528646340,1528646400,1534953540,,自由,福特汽车（中国）有限公司,主办方,全国,1001,traffic,11,23,比赛结束,0,0,0
35720,“南京•鼓楼印象”2018创意设计,vse/35720,0,1,1523721600,1528646340,1523721600,1530374340,,市级,中共南京市鼓楼区委宣传部 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35784,“厉害了，我的河南！”大学生艺术设计大赛,vse/35784,0,1,1525881600,1528646340,1528560000,1533052740,,省级,河南省美术家协会,主办方,全国,1005,technology,33,23,比赛结束,0,0,0
35909,第二届全国大学生气象科普创意大赛,vse/35909,0,1,1527264000,1528560000,1528646400,1529337540,,全国性,中国高等教育学会 等,主办方,全国,1001,energy,15,23,比赛结束,0,0,0
35819,第四届阿里中间件性能挑战赛,vse/35819,0,1,1525363200,1528509600,1526313600,1528646340,,自由,阿里中间件 等,主办方,全国,1001,acm,2,23,比赛结束,0,0,0
35852,2018年哈尔滨工程大学数学竞赛,vse/35852,0,1,1526227200,1528473540,1528592400,1528601400,,校级,理学院工科数学教研部,主办方,哈尔滨工程大学,1002,match,16,23,比赛结束,0,0,0
35902,第二届燕山大学创客大赛,vse/35902,0,1,1527168660,1528473540,1527143460,1529056740,,校级,燕山大学国家大学科技园,主办方,燕山大学 燕山大学里仁学院,1003,chuangye,3,23,比赛结束,0,0,0
35775,百度-西交大·大数据竞赛2018,vse/baidu/2018,0,1,1524186000,1528387140,1525017600,1537027140,,全国性,百度 等,主办方,全国,1001,acm,2,23,比赛结束,0,0,0
35672,第七届“太湖奖”设计大赛,vse/35672,0,1,1523376000,1528300740,1528214400,1530374340,,市级,无锡市人民政府,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
36030,中国矿业大学第三届人工环境工程学科奖学金模拟赛,vse/36030,0,1,1528120200,1528300740,1528369200,1528371600,,自由,土木学院创新协会建环学部,主办方,中国矿业大学,1001,building,10,23,比赛结束,0,0,0
35884,简历链“复仇者联盟3不一样的结局”全民编剧大赛,vse/35884,0,1,1526572800,1528214340,1528214400,1529942340,,自由,中山大学,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35642,2018年西南交通大学数学建模竞赛,vse/35642,0,1,1525104000,1528180200,1528074000,1528689600,,校级,西南交通大学教务处 等,主办方,西南交通大学,1001,mcm,1,23,比赛结束,0,0,0
35915,第三届中国矿业大学土木学院科技文化节之“卡牌大师”,vse/kpds3,0,1,1527523200,1528127940,1528585200,1528624800,,校级,共青团中国矿业大学委员会 共青团力学与土木工程学院委员会,主办方,中国矿业大学,1001,building,10,23,比赛结束,0,0,0
35806,第七届中国创新创业大赛（重庆赛区）暨第四届重庆“高新杯”众创大赛,vse/35806,0,1,1525104000,1528127940,1528041600,1535212740,,省级,科技部火炬高技术产业开发中心 等,主办方,重庆,1003,chuangye,3,23,比赛结束,0,0,0
35849,老文化•新味道”2018嘉兴非遗IP创意设计大赛,vse/35849,0,1,1525795200,1528041540,1525795200,1528041540,,市级,嘉兴市文化广电新闻出版局,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35871,2018年第一届华中农业大学数学竞赛,vse/35871,0,1,1526376660,1527868740,1528592400,1528601400,,校级,华中农业大学教务处 等,主办方,华中农业大学,1002,match,16,23,比赛结束,0,0,0
35892,“创启未来”2018国际青年科技创业大赛,vse/35892,0,1,1526832000,1527868740,1527782400,1541087940,,全球性,北大科技园,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35542,第五届全国高校SDN网络应用创新开发大赛,vse/35542,0,1,1510675200,1527868740,1510675200,1535212740,,全国性,互联网应用创新开放平台联盟,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35833,Coding With Her - ThoughtWorks最佳编程体验之旅第三季,vse/35833,0,1,1525622400,1527868740,1525622400,1527868740,,自由,ThoughtWorks,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35846,2018青岛大学数学建模竞赛,vse/matlab/2018,0,1,1526083200,1527814740,1527814800,1528074000,,校级,青岛大学教务处 等,主办方,青岛大学,1001,mcm,1,23,比赛结束,0,0,0
35843,2018年中国技能大赛 第45届 世界技能大赛暨第八届全国数控技能大赛 甘肃选拔赛,vse/35843,0,1,1525104000,1527782340,1525104000,1527782340,,省级,甘肃省人力资源和社会保障厅 等,主办方,甘肃,1001,electronic,5,23,比赛结束,0,0,0
35609,2018年“创客中国”山东省创新创业大赛,vse/35609,0,1,1522252800,1527782340,1527782400,1532534340,,自由,山东省中小企业局,主办方,山东,1003,chuangye,3,23,比赛结束,0,0,0
35638,生态保护红线标识征集,vse/35638,0,1,1522339200,1527782340,1522339200,1527782340,,自由,环境保护部生态保护红线工作领导小组办公室,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35639,首届“中国校园文学奖”征稿,vse/35639,0,1,1521734400,1527782340,1527782400,1535731140,,自由,中国作家协会,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35644,2018年“创青春”福建省大学生创业大赛,vse/35644,0,1,1522512000,1527782340,1522512000,1527782340,,省级,福建省团省委 等,主办方,福建,1004,society,29,23,比赛结束,0,0,0
35665,2018 年“创青春”山西省兴晋挑战杯大学生创业大赛,vse/35665,0,1,1522512000,1527782340,1522512000,1530374340,,省级,共青团山西省委 等,主办方,山西,1004,tiaozhanbei,7,23,比赛结束,0,0,0
35666,2018年“创客中国”北京市创新创业大赛,vse/35666,0,1,1522512000,1527782340,1527782400,1530719940,,省级,北京市经济和信息化委员会,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35681,第十届浙江省大学生化学竞赛,vse/35681,0,1,1525881600,1527782340,1528041600,1528473540,,省级,浙江省大学生科技竞赛委员会 等,主办方,浙江,1002,chemistry,18,23,比赛结束,0,0,0
35685,2018邯郸大学生诗歌节,vse/35685,0,1,1523548800,1527782340,1523548800,1527782340,,市级,邯郸学院 等,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35703,关于举办贵州大学第四届“互联网+”大学生创新创业大赛的通知,vse/35703,0,1,1519875120,1527782340,1527823920,1533052740,,校级,贵州大学教务处,主办方,全国,1004,society,29,23,比赛结束,0,0,0
35732,伟大征程，创意苏州”2018年创意海报设计大赛,vse/35732,0,1,1524153600,1527782340,1524153600,1527782340,,市级,中共苏州市委外宣办 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35748,第四届中国研究生未来飞行器创新大赛,vse/35748,0,1,1520784000,1527782340,1525968000,1534694340,,全国性,教育部学位与研究生教育发展中心 等,主办方,全国,1001,airplane,12,23,比赛结束,0,0,0
35528,2018年第三十届韩素音国际翻译大赛,vse/35528,0,1,1516118400,1527782340,1516118400,1527782340,,全球性,中国翻译协会 等,主办方,全国,1004,occupation,28,23,比赛结束,0,0,0
35539,“创新杯”第八届全国未来飞行器设计大赛,vse/35539,0,1,1516896000,1527782340,1527782400,1538323140,,全国性,中国航空学会,主办方,全国,1001,airplane,12,23,比赛结束,0,0,0
35799,第一届 “京津冀-粤港澳”（国际）青年创新创业大赛,vse/35799,0,1,1519833600,1527782340,1527782400,1533052740,,全国性,清华大学 等,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35551,2018“创新杯”第八届全国未来飞行器设计大赛,vse/35551,0,1,1516896000,1527782340,1516896000,1530374340,,全国性,中国航空学会,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35826,2018 年(第二届)四川省大学生光电设计竞赛,vse/35826,0,1,1525104000,1527782340,1531497600,1531670340,,省级,四川省教育厅,主办方,四川,1001,electronic,5,23,比赛结束,0,0,0
35835,北京工商大学第四届中国“互联网+”大学生创新创业大赛校内初赛,vse/35835,0,1,1525708800,1527782340,1527782400,1530374340,,校级,教务处,主办方,北京工商大学,1003,chuangye,3,23,比赛结束,0,0,0
35838,2018年中国无锡科技创新创业大赛,vse/35838,0,1,1525104000,1527782340,1527782400,1533052740,,市级,无锡市科学技术局 等,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35776,2018年荆楚理工学院数学建模竞赛,vse/jcut2018,0,1,1524994260,1527768000,1529060400,1529323200,,校级,荆楚理工学院教务处,主办方,湖北,1001,mcm,1,23,比赛结束,0,0,0
35694,2018“市长杯”大连工业设计大赛,vse/35694,0,1,1517500800,1527760800,1517500800,1530287940,,市级,中国工业设计协会 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35730,2018苏州全球青年文化创意设计大赛,vse/35730,0,1,1524153600,1527739200,1524153600,1527739200,,市级,中共苏州市委外宣办 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35842,“东兴证券杯”福州大学第五届研究生数学建模竞赛暨第十五届全国研究生数学建模竞赛选拔赛,vse/fzu/mcm2018,0,1,1524833340,1527695940,1527897600,1528248600,,校级,学生工作部（处） 等,主办方,福州大学,1001,mcm,1,23,比赛结束,0,0,0
35857,第二届“钓鱼城”大学生中文创意写作大赛,vse/35857,0,1,1525708800,1527695940,1525708800,1527695940,,自由,重庆邮电大学移通学院创意写作学院,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35621,2018趣城秦皇岛国际大学生设计竞赛,vse/35621,0,1,1522425600,1527695940,1522425600,1529164740,,全球性,河北省人民政府,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35626,第23届全国中小学生绘画书法作品比赛,vse/huahuaba,0,1,1519867800,1527695940,1527816600,1533052740,,全国性,中国儿童中心 等,主办方,全国,1005,technology,33,23,比赛结束,0,0,0
35809,2018第三届”字酷“文字艺术设计展作品征集,vse/35809,0,1,1525276800,1527695940,1525276800,1527695940,,自由,南京艺术学院,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35824,福建省第五届大学生光电设计竞赛,vse/35824,0,1,1525276800,1527695940,1527782400,1532015940,,省级,福建省教育厅 等,主办方,福建,1001,electronic,5,23,比赛结束,0,0,0
35831,2018全国大学生手机摄影大赛,vse/35831,0,1,1522512000,1527695940,1522512000,1527695940,,全国性,北京高校创新创业综合服务平台,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
35606,南昌大学第十一届写作大赛,vse/35606,0,1,1522252800,1527672600,1522252800,1527672600,,校级,教务处,主办方,南昌大学,1005,speech,24,23,比赛结束,0,0,0
35870,第六届华裕杯全国大学生（研究生）农业建筑（生物）环境与能源工程相关学科专业创新创业竞赛,vse/35870,0,1,1526227200,1527609540,1535126400,1535385540,,全国性,中国农业工程学会 等,主办方,全国,1001,building,10,23,比赛结束,0,0,0
35778,2018年度肇庆学院数学建模竞赛暨2018年度全国大学生数学建模竞赛选拔赛,vse/zqumcm/2018,0,1,1525392000,1527436740,1526688000,1527436740,,校级,肇庆学院教务处 等,主办方,肇庆学院,1001,mcm,1,23,比赛结束,0,0,0
35895,趣村夏木塘 2018 第三届国际高校建造大赛 中国矿业大学校内预选赛 ,vse/35895,0,1,1527004800,1527350340,1527004800,1528041540,,校级,中国矿业大学未来建筑师协会,主办方,中国矿业大学,1001,building,10,23,比赛结束,0,0,0
35813,第三届大学生越野车设计大赛,vse/35813,0,1,1525190400,1527263940,1525190400,1529078340,,校级,教务处 等,主办方,西安科技大学,1001,traffic,11,23,比赛结束,0,0,0
35850,2018华中师大Hello World程序设计协会第一届程序设计竞赛,vse/2018ccnuhelloworld,0,1,1526012940,1527256800,1527328800,1527339600,,自由,华中师范大学物理科学与技术学院团委,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35818,中国云南石林彝族（撒尼）刺绣旅游商品及创意文化手工艺品制作设计大赛,vse/35818,0,1,1524672000,1527217200,1524672000,1528041540,,市级,中国云南石林彝族（撒尼）刺绣旅游商品及创意文化手工艺品制作设计大赛组委会,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35632,青农大葡萄酒标设计大赛,vse/qauwinecompetition/2018,0,1,1526508000,1527177540,1526515200,1527760800,,校级,青岛农业大学大学生社团联合会,主办方,青岛农业大学,1005,industry_design,21,23,比赛结束,0,0,0
35779,趋势科技杯德州扑克AI程序大赛,vse/trendmicroai-cad,0,1,1525233960,1527177540,1527289320,1528387140,,自由,趋势科技中国研发中心,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
35811,2018江西财经大学数学建模竞赛,vse/jufemcm/2018,0,1,1525418340,1527177540,1527213600,1527645600,,校级,江西财经大学,主办方,江西财经大学,1001,mcm,1,23,比赛结束,0,0,0
35803,兰州交通大学第五届大学生 嵌入式物联网设计大赛,vse/35803,0,1,1525276800,1527091140,1527350400,1527436740,,校级,创新创业学院 等,主办方,兰州交通大学,1001,computer,6,23,比赛结束,0,0,0
35828,武汉自然博物馆标志（Logo）征集,vse/35828,0,1,1524412800,1527091140,1524412800,1527091140,,市级,长江文明馆（武汉自然博物馆）,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35797,凤凰金融量化投资大赛,vse/35797,0,1,1522206000,1527037200,1522206000,1527037200,,自由,凤凰金融,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35696,中国（金华）·艾青诗歌节微诗歌大赛,vse/35696,0,1,1523462400,1527004740,1523462400,1527004740,,市级,中国诗歌学会 等,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35839,2018年沈阳工程学院高等数学竞赛,vse/35839,0,1,1525860000,1526990400,1527658200,1527665400,,校级,沈阳工程学院基础教学部,主办方,沈阳工程学院,1002,match,16,23,比赛结束,0,0,0
35876,中国矿业大学英语六级模拟考试,vse/35876,0,1,1526486400,1526983200,1527311400,1527326700,,校级,共青团中国矿业大学委员会,主办方,中国矿业大学,1005,english,19,23,比赛结束,0,0,0
35663,第二届智慧中国杯全国大数据创新应用大赛之“基于人工智能的药物分子筛选”算法赛,vse/datacastle/zhzgbjt,0,1,1523242380,1526918340,1523256780,1526918340,,全球性,晶泰科技(XtalPi),主办方,全国,1002,match,16,23,比赛结束,0,0,0
35812,第四届节能车创意大赛,vse/35812,0,1,1525276800,1526918340,1525276800,1529078340,,校级,教务处 等,主办方,西安科技大学,1001,traffic,11,23,比赛结束,0,0,0
35844,2018年“全国低碳日”招贴画大赛,vse/35844,0,1,1525363200,1526831940,1525363200,1527523140,,全国性,中国新闻周刊,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
35855,2018年“外研社杯”全国英语演讲大赛西安科技大学选拔赛,vse/35855,0,1,1525622400,1526831940,1526832000,1527782340,,校级,教务处 等,主办方,西安科技大学,1005,english,19,23,比赛结束,0,0,0
35886, 2018全国大学生生物医学工程创新设计竞赛,vse/35886,0,1,1526617980,1526831940,1522729740,1530460740,,全国性,教育部高等学校生物医学工程类教学指导委员会,主办方,全国,1002,health,30,23,比赛结束,0,0,0
35660,第四届广东大学生金融建模大赛,vse/35660,0,1,1521734400,1526831940,1521734400,1529855940,,省级,共青团广东省委员会 等,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
35690,“哈股交杯”2018年“创客中国”黑龙江省创新创业大赛,vse/35690,0,1,1523548800,1526831940,1526745600,1538323140,,省级,黑龙江省工业和信息化委员会,主办方,黑龙江,1003,chuangye,3,23,比赛结束,0,0,0
35745,厦门市建设局关于开展农村住宅设计方案征集,vse/35745,0,1,1524412800,1526831940,1524412800,1526831940,,市级,厦门市建设局,主办方,全国,1001,building,10,23,比赛结束,0,0,0
35770,2018年“创青春”湖北青年创新创业大赛,vse/35770,0,1,1524585600,1526831940,1526745600,1541001540,,省级,团省委 等,主办方,湖北,1003,chuangye,3,23,比赛结束,0,0,0
35536,第六届全国高校数字艺术设计大赛,vse/35536,0,1,1519833600,1526831940,1526832000,1535644740,,全国性,工业和信息化部人才交流中心 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35792,第十届“赢在创意”全球华语广播大赛,vse/35792,0,1,1524153600,1526831940,1524153600,1526831940,,全球性,中国广播电影电视社会组织联合会 等,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35800,第二届中原大学生微电影节作品征集,vse/35800,0,1,1524153600,1526831940,1524153600,1526831940,,省级,中原大学生微电影节组委会,主办方,全国,1005,technology,33,23,比赛结束,0,0,0
35804,赢在苏州 — 第十届苏州青年精英创业大赛,vse/35804,0,1,1524153600,1526831940,1526745600,1529078340,,市级,苏州市人才工作领导小组办公室 等,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35805,2018“善融商务”杯山东老字号产品包装创意设计大赛,vse/35805,0,1,1525017600,1526831940,1527609600,1532966340,,省级,山东省商务厅 等,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35848,顺丰航空747全货机涂装设计全球征集大赛,vse/35848,0,1,1524153600,1526745540,1524153600,1526745540,,自由, 顺丰航空有限公司,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35595,2018年惠州学院大学生数学建模挑战赛暨2018全国大学生数学建模竞赛选拔赛,vse/hzu/2018,0,1,1525618800,1526659140,1526342400,1526947140,,校级,共青团惠州学院委员会 惠州学院学生会,主办方,惠州学院,1001,mcm,1,23,比赛结束,0,0,0
35758,第十一届上海大学生电影电视节,vse/35758,0,1,1522944000,1526659140,1522944000,1526659140,,市级,上海视觉艺术学院 等,主办方,全国,1005,technology,33,23,比赛结束,0,0,0
35788,西南交通大学第九届大学生数学竞赛,vse/35788,0,1,1524844800,1526659140,1527296400,1527303600,,校级,教务处 等,主办方,西南交通大学,1002,match,16,23,比赛结束,0,0,0
35865,2018年第十一届天津市 大学生工业与艺术设计竞赛,vse/35865,0,1,1525968000,1526634000,1529078400,1529164740,,市级,天津市教育委员会,主办方,天津,1005,industry_design,21,23,比赛结束,0,0,0
35780,2018年 全国大学生数学建模竞赛暨 河海大学文天学院第二届大学生数学建模竞赛通知,vse/35780,0,1,1525251420,1526634000,1527120000,1527498000,,校级,河海大学文天学院教务处基础部 等,主办方,河海大学文天学院,1001,mcm,1,23,比赛结束,0,0,0
35647,第二届新能源创新创业大赛,vse/35647,0,1,1522425600,1526572740,1522425600,1530460740,,全国性,中国石油大学（北京）,主办方,全国,1001,energy,15,23,比赛结束,0,0,0
35836,2018年“外研社杯”全国英语演讲大赛兰州交通大学校选拔赛,vse/35836,0,1,1525708800,1526572740,1527897600,1528531200,,校级,创新创业学院 等,主办方,兰州交通大学,1005,english,19,23,比赛结束,0,0,0
35693,深圳市城市照明杯・灯光艺术作品创意设计大赛,vse/35693,0,1,1523721600,1526464800,1526486400,1528300740,,市级,深圳市城市管理局,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35834,西南交通大学第三届日日顺物流创客训练营校内选拔赛,vse/35834,0,1,1525708800,1526443200,1525795200,1538323140,,校级,教务处,主办方,西南交通大学,1001,traffic,11,23,比赛结束,0,0,0
35601,2018第二十七届时报金犊奖,vse/adyoung/2018,0,1,1521043200,1526399940,1521043200,1526399940,,全国性,旺旺中时传媒集团,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35629,2018年东北三省数学建模联赛辽宁赛区,vse/35629,0,1,1522800000,1526399940,1524182400,1526399940,,省级,东北三省数学建模联赛组委会,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
35675,福州大学福州大学第十四届数学建模竞赛 暨全国大学生数学建模竞赛集训队选拔,vse/35675,0,1,1524614400,1526399940,1527811200,1528070400,,校级,福州大学教务处,主办方,福州大学,1001,mcm,1,23,比赛结束,0,0,0
35709,“长江之光”海峡两岸海报设计大赛,vse/35709,0,1,1523980800,1526399940,1523980800,1526399940,,省级,武汉纺织大学 等,主办方,全国,1005,ui_design,20,23,比赛结束,0,0,0
35724,2018年东北三省数学建模竞赛暨辽宁轨道交通职业学院第二届数学建模竞赛,vse/35724,0,1,1524182400,1526399940,1524182400,1525967940,,校级,辽宁轨道交通职业学院,主办方,辽宁轨道交通职业学院,1001,mcm,1,23,比赛结束,0,0,0
35735,河北省服装设计大赛,vse/35735,0,1,1524153600,1526399940,1526313600,1531670340,,省级,河北省工业和信息化厅,主办方,河北,1005,fashion_design,22,23,比赛结束,0,0,0
35518,2018年第八届“华为杯”中国大学生智能设计竞赛,vse/aidc/2018,0,1,1519488000,1526399940,1519488000,1527782340,,全国性,中国人工智能学会 等,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35793,【水密码×美国国家地理中文网】海洋摄影年度大赛,vse/35793,0,1,1524758400,1526399940,1524758400,1526399940,,全国性,国家地理中文网 等,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
35796,Hack{中国}——2018全国高校黑客马拉松比赛,vse/hackathon/2018,0,1,1524240000,1526399940,1526659200,1526831940,,全国性,杭州电子科技大学helloworld社团,主办方,全国,1001,acm,2,23,比赛结束,0,0,0
34782,2018年内蒙古农业大学数学建模竞赛,vse/2017/mcm/IMAU,0,1,1522944000,1526399940,1527206400,1527465600,,校级,内蒙古农业大学教务处 等,主办方,内蒙古农业大学,1001,mcm,1,23,比赛结束,0,0,0
35577,2018年安徽水利水电职业技术学院数学建模竞赛暨国赛选拔赛,vse/ahsdxysxjmjs/2018,0,1,1524009600,1526399940,1526644800,1526817600,,校级,安徽水利水电职业技术学院基础教学部,主办方,安徽水利水电职业技术学院,1001,mcm,1,23,比赛结束,0,0,0
35664,2018辽宁科技大学大学生数学建模大赛暨东三省数学建模联赛选拔赛,vse/mcm2018,0,1,1523635200,1526313540,1523635200,1526313540,,校级,辽宁科技大学,主办方,辽宁科技大学,1001,mcm,1,23,比赛结束,0,0,0
35769,第十五届南昌大学数学建模竞赛,vse/35769,0,1,1525190400,1526313540,1526367600,1526972400,,校级,南昌大学教务处 等,主办方,南昌大学,1001,mcm,1,23,比赛结束,0,0,0
35712,2018 Unique Hackday,vse/35712,0,1,1523977200,1526227140,1527901200,1528020000,,自由,华中科技大学联创团队 等,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35738,第三届“海牙诗歌奖”,vse/35738,0,1,1522598400,1526140740,1522598400,1526140740,,自由,山东大学（威海）玛珈诗社 等,主办方,全国,1005,speech,24,23,比赛结束,0,0,0
35830,2018年北京市大学生化工原理竞赛,vse/35830,0,1,1525622400,1526054340,1526691600,1527415200,,市级,北京市教育委员会,主办方,北京,1002,chemistry,18,23,比赛结束,0,0,0
35678,第十届法国Poster for tomorrow国际海报竞赛,vse/35678,0,1,1523462400,1525967940,1523501580,1537113540,,自由,明天协会,主办方,全国,1005,industry_design,21,23,比赛结束,0,0,0
35686,2018中国高校计算机大赛——微信小程序应用开发赛,vse/35686,0,1,1522339200,1525967940,1525881600,1533916740,,全国性,教育部高等学校计算机类专业教学指导委员会 等,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
35765,第二十届华东杯大学生数学建模邀请赛,vse/hdmcm/2018,0,1,1524790800,1525967940,1526086800,1526299140,,省级,复旦大学数学科学学院,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
35777,鞍山师范学院大学生数学建模竞赛暨2018年东北三省数学建模联赛,vse/asnc2018,0,1,1525177800,1525967940,1525264200,1526313540,,省级,鞍山师范学院,主办方,鞍山师范学院,1001,mcm,1,23,比赛结束,0,0,0
35541,“中交公规院杯”2018世界大学生桥梁设计大赛,vse/35541,0,1,1514476800,1525967940,1514476800,1525967940,,全国性,中国公路学会 等,主办方,全国,1004,occupation,28,23,比赛结束,0,0,0
35801,第三届“科德杯”全国大学生无人机航拍竞赛,vse/35801,0,1,1525190400,1525967940,1527350400,1527782340,,全国性,中国高等院校影视学会 等,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
35814,西安科技大学第九届数学建模竞赛,vse/35814,0,1,1525190400,1525967940,1526659200,1527494400,,校级,教务处 等,主办方,西安科技大学,1001,mcm,1,23,比赛结束,0,0,0
35815,西安科技大学第一届混凝土材料设计大赛,vse/35815,0,1,1525190400,1525967940,1526572800,1526831940,,校级,教务处 等,主办方,西安科技大学,1001,building,10,23,比赛结束,0,0,0
35583,2018年安徽建筑大学校内数学建模竞赛,vse/35583,0,1,1521511140,1525967940,1526000340,1526313540,,校级,安徽建筑大学教务处 等,主办方,安徽建筑大学,1001,mcm,1,23,比赛结束,0,0,0
35755,2018“郑创汇”国际创新创业大赛5月月赛,vse/35755,0,1,1524499200,1525932000,1525968000,1526486340,,市级,郑州市科技局,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
35687,广东省第四届大学生声乐比赛,vse/35687,0,1,1523548800,1525881540,1523548800,1527263940,,省级,广东省教育厅,主办方,广东,1005,song_and_dance,25,23,比赛结束,0,0,0
35753,“万门杯”大学生物理知识竞赛,vse/wanmen,0,1,1524643320,1525881540,1525939320,1528646340,,全国性,万门大学,主办方,全国,1002,physics,17,23,比赛结束,0,0,0
35762,北京工商大学2018年春季大学生数学竞赛,vse/35762,0,1,1524585600,1525881540,1525881600,1527782340,,校级,教务处 等,主办方,北京工商大学,1002,match,16,23,比赛结束,0,0,0
35692,2018腾讯广告算法大赛,vse/35692,0,1,1521043200,1525838340,1524024000,1528862340,,自由,腾讯社交广告,主办方,全国,1001,acm,2,23,比赛结束,0,0,0
35787,第二届中央财经大学“Hello World”应用编程大赛,vse/35787,0,1,1524758400,1525708740,1525795200,1526486340,,校级,中央财经大学教务处 等,主办方,中央财经大学,1001,computer,6,23,比赛结束,0,0,0
35680,第六届“中金所杯”全国大学生金融知识大赛,vse/35680,0,1,1522252800,1525665600,1525276800,1528646340,,全国性,中国金融期货交易所 等,主办方,全国,1003,business,26,23,比赛结束,0,0,0
35743,2018第十四届芜湖高校数学建模联赛,vse/35743,0,1,1525190400,1525622340,1525651200,1526256000,,市级,安徽工程大学教务处 等,主办方,皖南医学院 安徽师范大学 安徽工程大学 安徽机电职业技术学院 安徽商贸职业技术学院 芜湖职业技术学院 安徽信息工程学院,1001,mcm,1,23,比赛结束,0,0,0
35754,西安科技大学第一届“学而杯”国学知识竞赛,vse/35754,0,1,1524412800,1525597200,1526643000,1526646600,,校级,教务处 等,主办方,西安科技大学,1005,technology,33,23,比赛结束,0,0,0
